"","dataset_id","sub_site","site","region","year","month","day","reported_taxa","abundance","unit","X","country","latitude","longitude"
"191",68,NA,1061,"Nakuru Wildlife Conservancy",2000.087671,NA,NA,"Canis aureus",0.127319105,"Relative abundance",67,"Kenya",0.459,36.20666667
"192",68,NA,1061,"Nakuru Wildlife Conservancy",2000.506849,NA,NA,"Canis aureus",0.15866353,"Relative abundance",67,"Kenya",0.459,36.20666667
"193",68,NA,1061,"Nakuru Wildlife Conservancy",2000.841096,NA,NA,"Canis aureus",0.108035396,"Relative abundance",67,"Kenya",0.459,36.20666667
"194",68,NA,1061,"Nakuru Wildlife Conservancy",2002.005479,NA,NA,"Canis aureus",0.155697264,"Relative abundance",67,"Kenya",0.459,36.20666667
"195",68,NA,1061,"Nakuru Wildlife Conservancy",2002.509589,NA,NA,"Canis aureus",0.107425277,"Relative abundance",67,"Kenya",0.459,36.20666667
"196",68,NA,1061,"Nakuru Wildlife Conservancy",2003.087671,NA,NA,"Canis aureus",0.169074881,"Relative abundance",67,"Kenya",0.459,36.20666667
"197",68,NA,1061,"Nakuru Wildlife Conservancy",2003.589041,NA,NA,"Canis aureus",0.215983491,"Relative abundance",67,"Kenya",0.459,36.20666667
"198",68,NA,1061,"Nakuru Wildlife Conservancy",2004.005479,NA,NA,"Canis aureus",0.237275191,"Relative abundance",67,"Kenya",0.459,36.20666667
"199",68,NA,1061,"Nakuru Wildlife Conservancy",2004.509589,NA,NA,"Canis aureus",0.136327399,"Relative abundance",67,"Kenya",0.459,36.20666667
"200",68,NA,1061,"Nakuru Wildlife Conservancy",2005.090411,NA,NA,"Canis aureus",0.153721365,"Relative abundance",67,"Kenya",0.459,36.20666667
"201",68,NA,1061,"Nakuru Wildlife Conservancy",2005.591781,NA,NA,"Canis aureus",0.14345504,"Relative abundance",67,"Kenya",0.459,36.20666667
"202",68,NA,1061,"Nakuru Wildlife Conservancy",2006.090411,NA,NA,"Canis aureus",0.101098772,"Relative abundance",67,"Kenya",0.459,36.20666667
"203",68,NA,1061,"Nakuru Wildlife Conservancy",2006.509589,NA,NA,"Canis aureus",0.139223555,"Relative abundance",67,"Kenya",0.459,36.20666667
"204",68,NA,1061,"Nakuru Wildlife Conservancy",2007.172603,NA,NA,"Canis aureus",0.096094519,"Relative abundance",67,"Kenya",0.459,36.20666667
"205",68,NA,1061,"Nakuru Wildlife Conservancy",2007.591781,NA,NA,"Canis aureus",0.208078682,"Relative abundance",67,"Kenya",0.459,36.20666667
"206",68,NA,1061,"Nakuru Wildlife Conservancy",2008.093151,NA,NA,"Canis aureus",0.230021525,"Relative abundance",67,"Kenya",0.459,36.20666667
"207",68,NA,1061,"Nakuru Wildlife Conservancy",2008.594521,NA,NA,"Canis aureus",0.176299392,"Relative abundance",67,"Kenya",0.459,36.20666667
"208",68,NA,1061,"Nakuru Wildlife Conservancy",2009.175342,NA,NA,"Canis aureus",0.159672655,"Relative abundance",67,"Kenya",0.459,36.20666667
"209",68,NA,1061,"Nakuru Wildlife Conservancy",2009.512329,NA,NA,"Canis aureus",0.130143758,"Relative abundance",67,"Kenya",0.459,36.20666667
"210",68,NA,1061,"Nakuru Wildlife Conservancy",2010.093151,NA,NA,"Canis aureus",0.12333391,"Relative abundance",67,"Kenya",0.459,36.20666667
"211",68,NA,1061,"Nakuru Wildlife Conservancy",2010.594521,NA,NA,"Canis aureus",0.124847209,"Relative abundance",67,"Kenya",0.459,36.20666667
"212",68,NA,1061,"Nakuru Wildlife Conservancy",2011.175342,NA,NA,"Canis aureus",0.130900407,"Relative abundance",67,"Kenya",0.459,36.20666667
"213",68,NA,1061,"Nakuru Wildlife Conservancy",2012.178082,NA,NA,"Canis aureus",0.099906298,"Relative abundance",67,"Kenya",0.459,36.20666667
"214",68,NA,1062,"Nakuru Wildlife Conservancy",1996,NA,NA,"Crocuta crocuta",0.037546014,"Relative abundance",68,"Kenya",0.459,36.20666667
"215",68,NA,1062,"Nakuru Wildlife Conservancy",1996.50411,NA,NA,"Crocuta crocuta",0.083871749,"Relative abundance",68,"Kenya",0.459,36.20666667
"216",68,NA,1062,"Nakuru Wildlife Conservancy",1997,NA,NA,"Crocuta crocuta",0.030715371,"Relative abundance",68,"Kenya",0.459,36.20666667
"217",68,NA,1062,"Nakuru Wildlife Conservancy",1997.586301,NA,NA,"Crocuta crocuta",0.07234699,"Relative abundance",68,"Kenya",0.459,36.20666667
"218",68,NA,1062,"Nakuru Wildlife Conservancy",1998,NA,NA,"Crocuta crocuta",0.030861843,"Relative abundance",68,"Kenya",0.459,36.20666667
"219",68,NA,1062,"Nakuru Wildlife Conservancy",1998.586301,NA,NA,"Crocuta crocuta",0.020935202,"Relative abundance",68,"Kenya",0.459,36.20666667
"220",68,NA,1062,"Nakuru Wildlife Conservancy",1999.084932,NA,NA,"Crocuta crocuta",0.0300876,"Relative abundance",68,"Kenya",0.459,36.20666667
"221",68,NA,1062,"Nakuru Wildlife Conservancy",1999.586301,NA,NA,"Crocuta crocuta",0.002138821,"Relative abundance",68,"Kenya",0.459,36.20666667
"222",68,NA,1062,"Nakuru Wildlife Conservancy",2000.087671,NA,NA,"Crocuta crocuta",0.034482258,"Relative abundance",68,"Kenya",0.459,36.20666667
"223",68,NA,1062,"Nakuru Wildlife Conservancy",2000.506849,NA,NA,"Crocuta crocuta",0.040994405,"Relative abundance",68,"Kenya",0.459,36.20666667
"224",68,NA,1062,"Nakuru Wildlife Conservancy",2000.841096,NA,NA,"Crocuta crocuta",0.055738007,"Relative abundance",68,"Kenya",0.459,36.20666667
"225",68,NA,1062,"Nakuru Wildlife Conservancy",2002.005479,NA,NA,"Crocuta crocuta",0.020406923,"Relative abundance",68,"Kenya",0.459,36.20666667
"226",68,NA,1062,"Nakuru Wildlife Conservancy",2002.509589,NA,NA,"Crocuta crocuta",0.01959329,"Relative abundance",68,"Kenya",0.459,36.20666667
"227",68,NA,1062,"Nakuru Wildlife Conservancy",2003.087671,NA,NA,"Crocuta crocuta",0.043381055,"Relative abundance",68,"Kenya",0.459,36.20666667
"228",68,NA,1062,"Nakuru Wildlife Conservancy",2003.589041,NA,NA,"Crocuta crocuta",0.009113227,"Relative abundance",68,"Kenya",0.459,36.20666667
"229",68,NA,1062,"Nakuru Wildlife Conservancy",2004.005479,NA,NA,"Crocuta crocuta",0.013227885,"Relative abundance",68,"Kenya",0.459,36.20666667
"230",68,NA,1062,"Nakuru Wildlife Conservancy",2004.509589,NA,NA,"Crocuta crocuta",0.011752362,"Relative abundance",68,"Kenya",0.459,36.20666667
"231",68,NA,1062,"Nakuru Wildlife Conservancy",2005.090411,NA,NA,"Crocuta crocuta",0.049438027,"Relative abundance",68,"Kenya",0.459,36.20666667
"232",68,NA,1062,"Nakuru Wildlife Conservancy",2005.591781,NA,NA,"Crocuta crocuta",0.020052855,"Relative abundance",68,"Kenya",0.459,36.20666667
"233",68,NA,1062,"Nakuru Wildlife Conservancy",2006.090411,NA,NA,"Crocuta crocuta",0.017483246,"Relative abundance",68,"Kenya",0.459,36.20666667
"234",68,NA,1062,"Nakuru Wildlife Conservancy",2006.509589,NA,NA,"Crocuta crocuta",0.014376345,"Relative abundance",68,"Kenya",0.459,36.20666667
"235",68,NA,1062,"Nakuru Wildlife Conservancy",2007.172603,NA,NA,"Crocuta crocuta",0.02950934,"Relative abundance",68,"Kenya",0.459,36.20666667
"236",68,NA,1062,"Nakuru Wildlife Conservancy",2007.591781,NA,NA,"Crocuta crocuta",0.05977533,"Relative abundance",68,"Kenya",0.459,36.20666667
"237",68,NA,1062,"Nakuru Wildlife Conservancy",2008.093151,NA,NA,"Crocuta crocuta",0.041615736,"Relative abundance",68,"Kenya",0.459,36.20666667
"238",68,NA,1062,"Nakuru Wildlife Conservancy",2008.594521,NA,NA,"Crocuta crocuta",0.037832488,"Relative abundance",68,"Kenya",0.459,36.20666667
"239",68,NA,1062,"Nakuru Wildlife Conservancy",2009.175342,NA,NA,"Crocuta crocuta",0.047674774,"Relative abundance",68,"Kenya",0.459,36.20666667
"240",68,NA,1062,"Nakuru Wildlife Conservancy",2009.512329,NA,NA,"Crocuta crocuta",0.034049239,"Relative abundance",68,"Kenya",0.459,36.20666667
"241",68,NA,1062,"Nakuru Wildlife Conservancy",2010.093151,NA,NA,"Crocuta crocuta",0.037075838,"Relative abundance",68,"Kenya",0.459,36.20666667
"242",68,NA,1062,"Nakuru Wildlife Conservancy",2010.594521,NA,NA,"Crocuta crocuta",0.042372386,"Relative abundance",68,"Kenya",0.459,36.20666667
"243",68,NA,1062,"Nakuru Wildlife Conservancy",2011.175342,NA,NA,"Crocuta crocuta",0.056748731,"Relative abundance",68,"Kenya",0.459,36.20666667
"244",68,NA,1062,"Nakuru Wildlife Conservancy",2012.178082,NA,NA,"Crocuta crocuta",0.047647619,"Relative abundance",68,"Kenya",0.459,36.20666667
"245",68,NA,1062,"Nakuru Wildlife Conservancy",2012.59726,NA,NA,"Crocuta crocuta",0.01844424,"Relative abundance",68,"Kenya",0.459,36.20666667
"246",68,NA,1062,"Nakuru Wildlife Conservancy",2013.178082,NA,NA,"Crocuta crocuta",0.054564209,"Relative abundance",68,"Kenya",0.459,36.20666667
"247",68,NA,1062,"Nakuru Wildlife Conservancy",2014.178082,NA,NA,"Crocuta crocuta",0.116813517,"Relative abundance",68,"Kenya",0.459,36.20666667
"248",68,NA,1062,"Nakuru Wildlife Conservancy",2014.59726,NA,NA,"Crocuta crocuta",0.108359908,"Relative abundance",68,"Kenya",0.459,36.20666667
"249",68,NA,1062,"Nakuru Wildlife Conservancy",2015.178082,NA,NA,"Crocuta crocuta",0.070702918,"Relative abundance",68,"Kenya",0.459,36.20666667
"250",68,NA,1063,"Nakuru Wildlife Conservancy",1996,NA,NA,"Leptailurus serval",0.003492652,"Relative abundance",69,"Kenya",0.459,36.20666667
"251",68,NA,1063,"Nakuru Wildlife Conservancy",1996.50411,NA,NA,"Leptailurus serval",0.016616101,"Relative abundance",69,"Kenya",0.459,36.20666667
"252",68,NA,1063,"Nakuru Wildlife Conservancy",1997,NA,NA,"Leptailurus serval",0.013054033,"Relative abundance",69,"Kenya",0.459,36.20666667
"253",68,NA,1063,"Nakuru Wildlife Conservancy",1997.586301,NA,NA,"Leptailurus serval",0.014469398,"Relative abundance",69,"Kenya",0.459,36.20666667
"254",68,NA,1063,"Nakuru Wildlife Conservancy",1998,NA,NA,"Leptailurus serval",0.008416866,"Relative abundance",69,"Kenya",0.459,36.20666667
"255",68,NA,1063,"Nakuru Wildlife Conservancy",1998.586301,NA,NA,"Leptailurus serval",0.00069784,"Relative abundance",69,"Kenya",0.459,36.20666667
"256",68,NA,1063,"Nakuru Wildlife Conservancy",1999.084932,NA,NA,"Leptailurus serval",0.007163714,"Relative abundance",69,"Kenya",0.459,36.20666667
"257",68,NA,1063,"Nakuru Wildlife Conservancy",1999.586301,NA,NA,"Leptailurus serval",0.020675273,"Relative abundance",69,"Kenya",0.459,36.20666667
"258",68,NA,1063,"Nakuru Wildlife Conservancy",2000.087671,NA,NA,"Leptailurus serval",0.007957444,"Relative abundance",69,"Kenya",0.459,36.20666667
"259",68,NA,1063,"Nakuru Wildlife Conservancy",2000.506849,NA,NA,"Leptailurus serval",0.009869023,"Relative abundance",69,"Kenya",0.459,36.20666667
"260",68,NA,1063,"Nakuru Wildlife Conservancy",2000.841096,NA,NA,"Leptailurus serval",0.006193112,"Relative abundance",69,"Kenya",0.459,36.20666667
"261",68,NA,1063,"Nakuru Wildlife Conservancy",2002.005479,NA,NA,"Leptailurus serval",0.036278974,"Relative abundance",69,"Kenya",0.459,36.20666667
"262",68,NA,1063,"Nakuru Wildlife Conservancy",2002.509589,NA,NA,"Leptailurus serval",0.007431937,"Relative abundance",69,"Kenya",0.459,36.20666667
"263",68,NA,1063,"Nakuru Wildlife Conservancy",2003.589041,NA,NA,"Leptailurus serval",0.002733968,"Relative abundance",69,"Kenya",0.459,36.20666667
"264",68,NA,1063,"Nakuru Wildlife Conservancy",2004.005479,NA,NA,"Leptailurus serval",0.001653486,"Relative abundance",69,"Kenya",0.459,36.20666667
"265",68,NA,1063,"Nakuru Wildlife Conservancy",2004.509589,NA,NA,"Leptailurus serval",0.002350472,"Relative abundance",69,"Kenya",0.459,36.20666667
"266",68,NA,1063,"Nakuru Wildlife Conservancy",2005.090411,NA,NA,"Leptailurus serval",0.003862346,"Relative abundance",69,"Kenya",0.459,36.20666667
"267",68,NA,1063,"Nakuru Wildlife Conservancy",2005.591781,NA,NA,"Leptailurus serval",0.004627582,"Relative abundance",69,"Kenya",0.459,36.20666667
"268",68,NA,1063,"Nakuru Wildlife Conservancy",2006.090411,NA,NA,"Leptailurus serval",0.004560847,"Relative abundance",69,"Kenya",0.459,36.20666667
"269",68,NA,1063,"Nakuru Wildlife Conservancy",2006.509589,NA,NA,"Leptailurus serval",0.003783249,"Relative abundance",69,"Kenya",0.459,36.20666667
"270",68,NA,1063,"Nakuru Wildlife Conservancy",2007.172603,NA,NA,"Leptailurus serval",0.003026599,"Relative abundance",69,"Kenya",0.459,36.20666667
"271",68,NA,1063,"Nakuru Wildlife Conservancy",2007.591781,NA,NA,"Leptailurus serval",0.017402944,"Relative abundance",69,"Kenya",0.459,36.20666667
"272",68,NA,1063,"Nakuru Wildlife Conservancy",2008.093151,NA,NA,"Leptailurus serval",0.014376345,"Relative abundance",69,"Kenya",0.459,36.20666667
"273",68,NA,1063,"Nakuru Wildlife Conservancy",2008.594521,NA,NA,"Leptailurus serval",0.011349746,"Relative abundance",69,"Kenya",0.459,36.20666667
"274",68,NA,1063,"Nakuru Wildlife Conservancy",2009.175342,NA,NA,"Leptailurus serval",0.009080909,"Relative abundance",69,"Kenya",0.459,36.20666667
"275",68,NA,1063,"Nakuru Wildlife Conservancy",2009.512329,NA,NA,"Leptailurus serval",0.006053198,"Relative abundance",69,"Kenya",0.459,36.20666667
"276",68,NA,1063,"Nakuru Wildlife Conservancy",2010.093151,NA,NA,"Leptailurus serval",0.008323147,"Relative abundance",69,"Kenya",0.459,36.20666667
"277",68,NA,1063,"Nakuru Wildlife Conservancy",2010.594521,NA,NA,"Leptailurus serval",0.006053198,"Relative abundance",69,"Kenya",0.459,36.20666667
"278",68,NA,1063,"Nakuru Wildlife Conservancy",2011.175342,NA,NA,"Leptailurus serval",0.008323147,"Relative abundance",69,"Kenya",0.459,36.20666667
"279",68,NA,1063,"Nakuru Wildlife Conservancy",2012.178082,NA,NA,"Leptailurus serval",0.00922212,"Relative abundance",69,"Kenya",0.459,36.20666667
"280",68,NA,1063,"Nakuru Wildlife Conservancy",2012.59726,NA,NA,"Leptailurus serval",0.01998126,"Relative abundance",69,"Kenya",0.459,36.20666667
"281",68,NA,1063,"Nakuru Wildlife Conservancy",2013.178082,NA,NA,"Leptailurus serval",0.00230553,"Relative abundance",69,"Kenya",0.459,36.20666667
"282",68,NA,1063,"Nakuru Wildlife Conservancy",2014.178082,NA,NA,"Leptailurus serval",0.00307404,"Relative abundance",69,"Kenya",0.459,36.20666667
"283",68,NA,1063,"Nakuru Wildlife Conservancy",2014.59726,NA,NA,"Leptailurus serval",0.033045929,"Relative abundance",69,"Kenya",0.459,36.20666667
"284",68,NA,1063,"Nakuru Wildlife Conservancy",2015.178082,NA,NA,"Leptailurus serval",0.00614808,"Relative abundance",69,"Kenya",0.459,36.20666667
"285",68,NA,1064,"Nakuru Wildlife Conservancy",1996,NA,NA,"Otocyon megalotis",0.023726562,"Relative abundance",70,"Kenya",0.459,36.20666667
"286",68,NA,1064,"Nakuru Wildlife Conservancy",1996.49863,NA,NA,"Otocyon megalotis",0.038684058,"Relative abundance",70,"Kenya",0.459,36.20666667
"287",68,NA,1064,"Nakuru Wildlife Conservancy",1997,NA,NA,"Otocyon megalotis",0.01568469,"Relative abundance",70,"Kenya",0.459,36.20666667
"288",68,NA,1064,"Nakuru Wildlife Conservancy",1997.50137,NA,NA,"Otocyon megalotis",0.109414856,"Relative abundance",70,"Kenya",0.459,36.20666667
"289",68,NA,1064,"Nakuru Wildlife Conservancy",1997.920548,NA,NA,"Otocyon megalotis",0.01214649,"Relative abundance",70,"Kenya",0.459,36.20666667
"290",68,NA,1064,"Nakuru Wildlife Conservancy",1998.254795,NA,NA,"Otocyon megalotis",0.042663659,"Relative abundance",70,"Kenya",0.459,36.20666667
"291",68,NA,1064,"Nakuru Wildlife Conservancy",1999.419178,NA,NA,"Otocyon megalotis",0.057441709,"Relative abundance",70,"Kenya",0.459,36.20666667
"292",68,NA,1064,"Nakuru Wildlife Conservancy",1999.923288,NA,NA,"Otocyon megalotis",0.018917659,"Relative abundance",70,"Kenya",0.459,36.20666667
"293",68,NA,1064,"Nakuru Wildlife Conservancy",2000.50137,NA,NA,"Otocyon megalotis",0.092323784,"Relative abundance",70,"Kenya",0.459,36.20666667
"294",68,NA,1064,"Nakuru Wildlife Conservancy",2001.00274,NA,NA,"Otocyon megalotis",0.016403809,"Relative abundance",70,"Kenya",0.459,36.20666667
"295",68,NA,1064,"Nakuru Wildlife Conservancy",2001.419178,NA,NA,"Otocyon megalotis",0.034723199,"Relative abundance",70,"Kenya",0.459,36.20666667
"296",68,NA,1064,"Nakuru Wildlife Conservancy",2001.923288,NA,NA,"Otocyon megalotis",0.036824068,"Relative abundance",70,"Kenya",0.459,36.20666667
"297",68,NA,1064,"Nakuru Wildlife Conservancy",2002.50411,NA,NA,"Otocyon megalotis",0.054072842,"Relative abundance",70,"Kenya",0.459,36.20666667
"298",68,NA,1064,"Nakuru Wildlife Conservancy",2003.005479,NA,NA,"Otocyon megalotis",0.047818347,"Relative abundance",70,"Kenya",0.459,36.20666667
"299",68,NA,1064,"Nakuru Wildlife Conservancy",2003.50411,NA,NA,"Otocyon megalotis",0.038767198,"Relative abundance",70,"Kenya",0.459,36.20666667
"300",68,NA,1064,"Nakuru Wildlife Conservancy",2003.923288,NA,NA,"Otocyon megalotis",0.035562538,"Relative abundance",70,"Kenya",0.459,36.20666667
"301",68,NA,1064,"Nakuru Wildlife Conservancy",2004.586301,NA,NA,"Otocyon megalotis",0.034805889,"Relative abundance",70,"Kenya",0.459,36.20666667
"302",68,NA,1064,"Nakuru Wildlife Conservancy",2005.005479,NA,NA,"Otocyon megalotis",0.021942843,"Relative abundance",70,"Kenya",0.459,36.20666667
"303",68,NA,1064,"Nakuru Wildlife Conservancy",2005.506849,NA,NA,"Otocyon megalotis",0.457773101,"Relative abundance",70,"Kenya",0.459,36.20666667
"304",68,NA,1064,"Nakuru Wildlife Conservancy",2006.008219,NA,NA,"Otocyon megalotis",0.028752691,"Relative abundance",70,"Kenya",0.459,36.20666667
"305",68,NA,1064,"Nakuru Wildlife Conservancy",2006.589041,NA,NA,"Otocyon megalotis",0.031783182,"Relative abundance",70,"Kenya",0.459,36.20666667
"306",68,NA,1064,"Nakuru Wildlife Conservancy",2006.926027,NA,NA,"Otocyon megalotis",0.037075838,"Relative abundance",70,"Kenya",0.459,36.20666667
"307",68,NA,1064,"Nakuru Wildlife Conservancy",2007.506849,NA,NA,"Otocyon megalotis",0.041615736,"Relative abundance",70,"Kenya",0.459,36.20666667
"308",68,NA,1064,"Nakuru Wildlife Conservancy",2008.008219,NA,NA,"Otocyon megalotis",0.036319188,"Relative abundance",70,"Kenya",0.459,36.20666667
"309",68,NA,1064,"Nakuru Wildlife Conservancy",2008.589041,NA,NA,"Otocyon megalotis",0.027996041,"Relative abundance",70,"Kenya",0.459,36.20666667
"310",68,NA,1064,"Nakuru Wildlife Conservancy",2009.591781,NA,NA,"Otocyon megalotis",0.045342089,"Relative abundance",70,"Kenya",0.459,36.20666667
"311",68,NA,1064,"Nakuru Wildlife Conservancy",2010.591781,NA,NA,"Otocyon megalotis",0.096063748,"Relative abundance",70,"Kenya",0.459,36.20666667
"312",68,NA,1064,"Nakuru Wildlife Conservancy",2011.591781,NA,NA,"Otocyon megalotis",0.157544547,"Relative abundance",70,"Kenya",0.459,36.20666667
"313",68,NA,1129,"Silesian Beskid Mountains",1998,NA,NA,"Canis lupus",12,"Relative abundance",132,"Poland",49.63333333,19.6
"314",68,NA,1129,"Silesian Beskid Mountains",1999,NA,NA,"Canis lupus",13,"Relative abundance",132,"Poland",49.63333333,19.6
"315",68,NA,1129,"Silesian Beskid Mountains",2000,NA,NA,"Canis lupus",9,"Relative abundance",132,"Poland",49.63333333,19.6
"316",68,NA,1129,"Silesian Beskid Mountains",2001,NA,NA,"Canis lupus",11,"Relative abundance",132,"Poland",49.63333333,19.6
"317",68,NA,1129,"Silesian Beskid Mountains",2002,NA,NA,"Canis lupus",10,"Relative abundance",132,"Poland",49.63333333,19.6
"318",68,NA,1129,"Silesian Beskid Mountains",2003,NA,NA,"Canis lupus",14,"Relative abundance",132,"Poland",49.63333333,19.6
"319",68,NA,1129,"Silesian Beskid Mountains",2004,NA,NA,"Canis lupus",13,"Relative abundance",132,"Poland",49.63333333,19.6
"320",68,NA,1129,"Silesian Beskid Mountains",2005,NA,NA,"Canis lupus",14,"Relative abundance",132,"Poland",49.63333333,19.6
"321",68,NA,1129,"Silesian Beskid Mountains",2006,NA,NA,"Canis lupus",12,"Relative abundance",132,"Poland",49.63333333,19.6
"322",68,NA,1141,"Kumbhalgarh Wildlife Sanctuary",1986,NA,NA,"Felis chaus",48,"Relative abundance",133,"India",25.33333333,73.41666667
"323",68,NA,1141,"Kumbhalgarh Wildlife Sanctuary",1988,NA,NA,"Felis chaus",33,"Relative abundance",133,"India",25.33333333,73.41666667
"324",68,NA,1141,"Kumbhalgarh Wildlife Sanctuary",1989,NA,NA,"Felis chaus",62,"Relative abundance",133,"India",25.33333333,73.41666667
"325",68,NA,1141,"Kumbhalgarh Wildlife Sanctuary",1991,NA,NA,"Felis chaus",81,"Relative abundance",133,"India",25.33333333,73.41666667
"326",68,NA,1141,"Kumbhalgarh Wildlife Sanctuary",1993,NA,NA,"Felis chaus",32,"Relative abundance",133,"India",25.33333333,73.41666667
"327",68,NA,1141,"Kumbhalgarh Wildlife Sanctuary",1996,NA,NA,"Felis chaus",27,"Relative abundance",133,"India",25.33333333,73.41666667
"328",68,NA,1141,"Kumbhalgarh Wildlife Sanctuary",1998,NA,NA,"Felis chaus",70,"Relative abundance",133,"India",25.33333333,73.41666667
"329",68,NA,1142,"Kumbhalgarh Wildlife Sanctuary",1986,NA,NA,"Canis lupus",58,"Relative abundance",134,"India",25.33333333,73.41666667
"330",68,NA,1142,"Kumbhalgarh Wildlife Sanctuary",1988,NA,NA,"Canis lupus",62,"Relative abundance",134,"India",25.33333333,73.41666667
"331",68,NA,1142,"Kumbhalgarh Wildlife Sanctuary",1989,NA,NA,"Canis lupus",79,"Relative abundance",134,"India",25.33333333,73.41666667
"332",68,NA,1142,"Kumbhalgarh Wildlife Sanctuary",1991,NA,NA,"Canis lupus",78,"Relative abundance",134,"India",25.33333333,73.41666667
"333",68,NA,1142,"Kumbhalgarh Wildlife Sanctuary",1993,NA,NA,"Canis lupus",60,"Relative abundance",134,"India",25.33333333,73.41666667
"334",68,NA,1142,"Kumbhalgarh Wildlife Sanctuary",1996,NA,NA,"Canis lupus",85,"Relative abundance",134,"India",25.33333333,73.41666667
